trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
673,False,"{'a': 0.003, 'e': 0.1331871496005706}",25,19,12.989964702512363,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
674,False,"{'a': 0.003, 'e': 0.13278818689504915}",25,13,-1.5715328429128874,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
675,False,"{'a': 0.003, 'e': 0.13239041928410605}",25,10,11.639052668067748,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
676,False,"{'a': 0.003, 'e': 0.13199384318783022}",25,17,-6.74239796451458,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
677,False,"{'a': 0.003, 'e': 0.131598455037034}",30,20,12.266060203312868,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
678,False,"{'a': 0.003, 'e': 0.13120425127322136}",25,12,18.766403568561064,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
679,False,"{'a': 0.003, 'e': 0.13081122834855582}",30,18,7.270858584911547,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
680,False,"{'a': 0.003, 'e': 0.13041938272582848}",20,0,38.20503415648982,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
681,False,"{'a': 0.003, 'e': 0.1300287108784259}",20,3,27.778829574550105,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
682,False,"{'a': 0.003, 'e': 0.12963920929029896}",30,24,10.43050939878683,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
683,False,"{'a': 0.003, 'e': 0.12925087445593067}",20,7,20.529025017536494,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
684,False,"{'a': 0.003, 'e': 0.12886370288030502}",25,15,5.317467845129175,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
685,False,"{'a': 0.003, 'e': 0.12847769107887502}",20,13,10.301735743646296,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
686,False,"{'a': 0.003, 'e': 0.12809283557753198}",20,9,3.3912061108853995,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
687,False,"{'a': 0.003, 'e': 0.12770913291257383}",30,14,26.377569800435715,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
688,False,"{'a': 0.003, 'e': 0.12732657963067387}",35,6,26.190349899993386,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 0}",1
689,False,"{'a': 0.003, 'e': 0.12694517228885002}",20,9,3.354582825137868,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
690,False,"{'a': 0.003, 'e': 0.12656490745443366}",20,8,21.464884125364648,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
691,False,"{'a': 0.003, 'e': 0.12618578170503877}",20,5,27.133630359448873,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
692,False,"{'a': 0.003, 'e': 0.12580779162853092}",20,9,-13.236384422396815,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
693,False,"{'a': 0.003, 'e': 0.12543093382299692}",20,10,-4.156019808277324,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
694,False,"{'a': 0.003, 'e': 0.12505520489671398}",20,10,17.90532178905977,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
695,False,"{'a': 0.003, 'e': 0.12468060146811931}",20,10,19.89855978913572,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
696,False,"{'a': 0.003, 'e': 0.12430712016577938}",25,19,10.434723555603956,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
697,False,"{'a': 0.003, 'e': 0.12393475762836002}",25,11,26.363342454303464,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
698,False,"{'a': 0.003, 'e': 0.12356351050459588}",25,3,-7.1400968372774996,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 1}",1
699,False,"{'a': 0.003, 'e': 0.12319337545326038}",25,12,14.649558772206397,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
700,False,"{'a': 0.003, 'e': 0.12282434914313546}",30,13,8.975763124410545,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
701,False,"{'a': 0.003, 'e': 0.1224564282529819}",25,10,21.760269403800955,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
702,False,"{'a': 0.003, 'e': 0.1220896094715092}",20,10,20.77045712104468,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
703,False,"{'a': 0.003, 'e': 0.12172388949734589}",20,0,31.771465548073692,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
704,False,"{'a': 0.003, 'e': 0.12135926503900965}",25,10,-2.382403579463345,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 0}",1
705,False,"{'a': 0.003, 'e': 0.12099573281487792}",20,15,9.845070850806223,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
706,False,"{'a': 0.003, 'e': 0.12063328955315826}",20,8,-0.33936294505830533,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
707,False,"{'a': 0.003, 'e': 0.12027193199185891}",25,7,7.402896379407337,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
708,False,"{'a': 0.003, 'e': 0.11991165687875927}",25,3,22.018297392467645,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
709,False,"{'a': 0.003, 'e': 0.11955246097138093}",20,9,18.35836996299404,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
710,False,"{'a': 0.003, 'e': 0.11919434103695832}",20,16,8.167327862092195,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
711,False,"{'a': 0.003, 'e': 0.11883729385240965}",25,11,23.169650076963627,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
712,False,"{'a': 0.003, 'e': 0.11848131620430775}",20,14,12.834396918565151,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
713,False,"{'a': 0.003, 'e': 0.11812640488885146}",20,14,10.640697651462908,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
714,False,"{'a': 0.003, 'e': 0.1177725567118365}",20,3,-26.89754558617404,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
715,False,"{'a': 0.003, 'e': 0.11741976848862698}",20,3,25.35783247751823,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
716,False,"{'a': 0.003, 'e': 0.11706803704412637}",20,2,15.871099364794421,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
717,False,"{'a': 0.003, 'e': 0.11671735921274938}",20,1,6.400571840431927,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
718,False,"{'a': 0.003, 'e': 0.11636773183839315}",20,6,23.71460323367095,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
719,False,"{'a': 0.003, 'e': 0.116019151774409}",20,6,-11.758586228965969,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
720,False,"{'a': 0.003, 'e': 0.11567161588357389}",25,20,9.23881824042938,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
721,False,"{'a': 0.003, 'e': 0.11532512103806251}",20,9,-0.6576770214611167,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
722,False,"{'a': 0.003, 'e': 0.11497966411941893}",20,0,27.317816451378626,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
723,False,"{'a': 0.003, 'e': 0.11463524201852858}",20,0,29.421608871091767,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
724,False,"{'a': 0.003, 'e': 0.11429185163559014}",20,0,29.49983922025295,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
725,False,"{'a': 0.003, 'e': 0.11394948988008788}",20,10,5.984614186126846,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
726,False,"{'a': 0.003, 'e': 0.11360815367076371}",20,9,20.59434023189844,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
727,False,"{'a': 0.003, 'e': 0.11326783993558948}",20,10,18.047828243276587,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
728,False,"{'a': 0.003, 'e': 0.11292854561173918}",30,4,3.5178320850127767,"{0: 23, 1: 0, 2: 3, 3: 0, 4: 0}",1
729,False,"{'a': 0.003, 'e': 0.11259026764556165}",25,8,30.39394755065787,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
730,False,"{'a': 0.003, 'e': 0.11225300299255297}",25,0,30.105851407131702,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
731,False,"{'a': 0.003, 'e': 0.11191674861732888}",20,0,30.836753608628406,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
732,False,"{'a': 0.003, 'e': 0.11158150149359779}",20,11,18.185350289901173,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
733,False,"{'a': 0.003, 'e': 0.1112472586041333}",25,2,16.02905123828864,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
734,False,"{'a': 0.003, 'e': 0.11091401694074722}",30,7,40.21745203650258,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
735,False,"{'a': 0.003, 'e': 0.11058177350426224}",25,18,12.533550710080021,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
736,False,"{'a': 0.003, 'e': 0.11025052530448522}",20,3,27.14876010222984,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
737,False,"{'a': 0.003, 'e': 0.10992026936018012}",30,20,7.8642258488316035,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
738,False,"{'a': 0.003, 'e': 0.10959100269904129}",20,14,12.324862169376889,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
739,False,"{'a': 0.003, 'e': 0.10926272235766643}",25,15,4.046505779511814,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
740,False,"{'a': 0.003, 'e': 0.10893542538153032}",35,11,-15.449395558373592,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 1}",1
741,False,"{'a': 0.003, 'e': 0.10860910882495796}",25,17,13.872515541483875,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
742,False,"{'a': 0.003, 'e': 0.10828376975109819}",20,0,20.929213522316005,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
743,False,"{'a': 0.003, 'e': 0.10795940523189702}",25,14,19.648157123362797,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
744,False,"{'a': 0.003, 'e': 0.10763601234807169}",30,8,26.341960352830444,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
745,False,"{'a': 0.003, 'e': 0.10731358818908403}",35,21,17.359794278683516,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
746,False,"{'a': 0.003, 'e': 0.10699212985311449}",30,17,-0.35992856707451626,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 0}",1
747,False,"{'a': 0.003, 'e': 0.10667163444703576}",20,0,30.87174175102117,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
748,False,"{'a': 0.003, 'e': 0.1063520990863871}",20,0,17.024399935099023,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
749,False,"{'a': 0.003, 'e': 0.1060335208953481}",25,11,20.44134421906763,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
750,False,"{'a': 0.003, 'e': 0.10571589700671291}",20,5,14.607086022080262,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
751,False,"{'a': 0.003, 'e': 0.10539922456186433}",20,11,18.084532691946237,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
752,False,"{'a': 0.003, 'e': 0.10508350071074826}",25,2,8.246226257878105,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
753,False,"{'a': 0.003, 'e': 0.10476872261184789}",30,2,38.05955274396528,"{0: 27, 1: 1, 2: 0, 3: 0, 4: 0}",1
754,False,"{'a': 0.003, 'e': 0.10445488743215826}",20,2,31.153915940626014,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
755,False,"{'a': 0.003, 'e': 0.10414199234716055}",25,8,23.996334775624018,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
756,False,"{'a': 0.003, 'e': 0.10383003454079692}",20,9,-23.2115420986646,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
757,False,"{'a': 0.003, 'e': 0.10351901120544502}",20,8,17.418566743797832,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
758,False,"{'a': 0.003, 'e': 0.10320891954189276}",25,7,14.404397238364663,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
759,False,"{'a': 0.003, 'e': 0.102899756759313}",25,19,12.006408727584105,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
760,False,"{'a': 0.003, 'e': 0.10259152007523863}",25,8,30.065705208136578,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
761,False,"{'a': 0.003, 'e': 0.10228420671553744}",25,8,22.082614842507457,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
762,False,"{'a': 0.003, 'e': 0.10197781391438715}",20,14,10.64382688742283,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
763,False,"{'a': 0.003, 'e': 0.1016723389142504}",20,6,22.46486129238341,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
764,False,"{'a': 0.003, 'e': 0.10136777896585017}",25,17,14.693648649540542,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
765,False,"{'a': 0.003, 'e': 0.10106413132814486}",25,19,7.751757814371347,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
766,False,"{'a': 0.003, 'e': 0.10076139326830373}",25,7,28.62124525866367,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
767,False,"{'a': 0.003, 'e': 0.1004595620616821}",25,10,8.668845772152213,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
768,False,"{'a': 0.003, 'e': 0.10015863499179714}",25,19,4.46549910332671,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
769,False,"{'a': 0.003, 'e': 0.09985860935030318}",25,11,11.414552183585501,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
770,False,"{'a': 0.003, 'e': 0.09955948243696745}",25,10,-37.59896163636804,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 1}",1
771,False,"{'a': 0.003, 'e': 0.09926125155964566}",20,4,25.99706808126966,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
772,False,"{'a': 0.003, 'e': 0.0989639140342579}",20,6,9.347013024981731,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
773,False,"{'a': 0.003, 'e': 0.0986674671847645}",20,16,6.260705494530758,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
774,False,"{'a': 0.003, 'e': 0.09837190834314173}",20,9,20.015347478410053,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
775,False,"{'a': 0.003, 'e': 0.09807723484935806}",25,0,23.944137358529858,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
776,False,"{'a': 0.003, 'e': 0.09778344405135005}",20,5,-26.665003139807258,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
777,False,"{'a': 0.003, 'e': 0.09749053330499859}",25,10,19.887278459401386,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
778,False,"{'a': 0.003, 'e': 0.09719849997410487}",30,14,24.675374115416577,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
779,False,"{'a': 0.003, 'e': 0.09690734143036704}",20,10,18.51311862903505,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
780,False,"{'a': 0.003, 'e': 0.09661705505335619}",25,11,22.631413488678977,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
781,False,"{'a': 0.003, 'e': 0.09632763823049303}",30,17,23.865126822984323,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
782,False,"{'a': 0.003, 'e': 0.09603908835702411}",30,9,22.915096579092165,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
783,False,"{'a': 0.003, 'e': 0.09575140283599869}",25,12,20.748948369114448,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
784,False,"{'a': 0.003, 'e': 0.0954645790782451}",25,17,12.280669821207809,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
785,False,"{'a': 0.003, 'e': 0.09517861450234763}",30,12,32.129480897577736,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
786,False,"{'a': 0.003, 'e': 0.09489350653462311}",25,13,22.12565695277954,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
787,False,"{'a': 0.003, 'e': 0.09460925260909793}",35,5,46.60797124996792,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
788,False,"{'a': 0.003, 'e': 0.09432585016748485}",20,0,34.48785678495191,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
789,False,"{'a': 0.003, 'e': 0.09404329665916}",35,25,19.84924177203461,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
790,False,"{'a': 0.003, 'e': 0.09376158954113986}",25,16,16.293656598414763,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
791,False,"{'a': 0.003, 'e': 0.09348072627805847}",30,20,-35.6689084312282,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 1}",1
792,False,"{'a': 0.003, 'e': 0.09320070434214457}",20,14,9.278921949120296,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
793,False,"{'a': 0.003, 'e': 0.0929215212131989}",25,18,12.39503226395951,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
794,False,"{'a': 0.003, 'e': 0.09264317437857132}",25,19,9.18275770868592,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
795,False,"{'a': 0.003, 'e': 0.0923656613331385}",25,17,16.29068833056955,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
796,False,"{'a': 0.003, 'e': 0.09208897957928115}",30,8,27.249537001159553,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
797,False,"{'a': 0.003, 'e': 0.09181312662686165}",25,18,14.993869739217569,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
798,False,"{'a': 0.003, 'e': 0.09153809999320149}",25,13,0.14420276806846166,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
799,False,"{'a': 0.003, 'e': 0.09126389720305915}",35,23,4.981527606570541,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
800,False,"{'a': 0.003, 'e': 0.09099051578860767}",20,16,7.58933174438016,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
801,False,"{'a': 0.003, 'e': 0.09071795328941251}",20,8,10.414760303267496,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
802,False,"{'a': 0.003, 'e': 0.09044620725240926}",30,9,36.688541880314354,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
803,False,"{'a': 0.003, 'e': 0.0901752752318818}",30,15,28.440815436106405,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
804,False,"{'a': 0.003, 'e': 0.08990515478944011}",30,15,24.051863315295417,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.003, 'e': 0.08963584349399842}",25,0,34.56239272197011,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
806,False,"{'a': 0.003, 'e': 0.08936733892175319}",20,12,0.6101333884592501,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
807,False,"{'a': 0.003, 'e': 0.08909963865616147}",20,0,26.23408891309675,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
808,False,"{'a': 0.003, 'e': 0.08883274028791908}",20,16,7.084095048524237,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
809,False,"{'a': 0.003, 'e': 0.08856664141493896}",25,0,22.80405090545961,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
810,False,"{'a': 0.003, 'e': 0.08830133964232935}",20,13,11.56433118775737,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
811,False,"{'a': 0.003, 'e': 0.08803683258237255}",20,6,14.245001843585051,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
812,False,"{'a': 0.003, 'e': 0.08777311785450327}",20,0,29.783439486161573,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
813,False,"{'a': 0.003, 'e': 0.08751019308528712}",25,14,15.063784873288764,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
814,False,"{'a': 0.003, 'e': 0.08724805590839944}",25,15,19.837352092373433,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,False,"{'a': 0.003, 'e': 0.08698670396460385}",25,18,2.378918579823601,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
816,False,"{'a': 0.003, 'e': 0.08672613490173114}",30,0,53.558431256014,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
817,False,"{'a': 0.003, 'e': 0.08646634637465792}",25,7,18.168056392577768,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
818,False,"{'a': 0.003, 'e': 0.08620733604528572}",30,9,16.09484172289011,"{0: 20, 1: 0, 2: 0, 3: 1, 4: 0}",1
819,False,"{'a': 0.003, 'e': 0.08594910158251981}",20,6,15.710466324327072,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
820,False,"{'a': 0.003, 'e': 0.08569164066224835}",25,18,12.467830736778506,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
821,False,"{'a': 0.003, 'e': 0.08543495096732123}",25,2,-17.790777636978326,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 0}",1
822,False,"{'a': 0.003, 'e': 0.0851790301875295}",25,17,-8.370998681028594,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
823,False,"{'a': 0.003, 'e': 0.08492387601958441}",25,19,12.214004866847421,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.003, 'e': 0.08466948616709678}",20,14,9.708315103431604,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
825,False,"{'a': 0.003, 'e': 0.08441585834055614}",25,14,19.749737316150203,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
826,False,"{'a': 0.003, 'e': 0.08416299025731036}",20,12,11.592052037249495,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.003, 'e': 0.083910879641545}",20,9,19.196146520367346,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
828,False,"{'a': 0.003, 'e': 0.08365952422426286}",20,5,17.58174634242839,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
829,False,"{'a': 0.003, 'e': 0.08340892174326339}",30,20,18.62666711963084,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
830,False,"{'a': 0.003, 'e': 0.08315906994312262}",20,13,12.334981156139998,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
831,False,"{'a': 0.003, 'e': 0.08290996657517266}",30,12,5.846259322691409,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
832,False,"{'a': 0.003, 'e': 0.08266160939748157}",20,8,11.416477402638142,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
833,False,"{'a': 0.003, 'e': 0.08241399617483297}",20,16,6.668242290169537,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.003, 'e': 0.08216712467870625}",25,8,12.430502263370192,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
835,False,"{'a': 0.003, 'e': 0.08192099268725626}",25,0,-24.203914566235724,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
836,False,"{'a': 0.003, 'e': 0.08167559798529346}",20,6,24.480534596472424,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
837,False,"{'a': 0.003, 'e': 0.08143093836426381}",30,24,8.888184340953131,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
838,False,"{'a': 0.003, 'e': 0.08118701162222909}",25,3,29.54567483235696,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
839,False,"{'a': 0.003, 'e': 0.08094381556384699}",20,10,17.531632701308247,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
840,False,"{'a': 0.003, 'e': 0.08070134800035135}",25,18,14.051474009909448,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
841,False,"{'a': 0.003, 'e': 0.08045960674953244}",30,18,20.916836291387483,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 0.003, 'e': 0.08021858963571736}",20,3,25.549414055413155,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.003, 'e': 0.07997829448975048}",25,12,9.9891234356052,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
844,False,"{'a': 0.003, 'e': 0.0797387191489739}",20,3,22.534549692687527,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
845,False,"{'a': 0.003, 'e': 0.07949986145720786}",30,7,20.333265931691948,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 0}",1
846,False,"{'a': 0.003, 'e': 0.07926171926473155}",35,22,12.841944539711335,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
847,False,"{'a': 0.003, 'e': 0.07902429042826366}",25,7,-24.158300630202753,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
848,False,"{'a': 0.003, 'e': 0.07878757281094306}",20,0,-16.754846712351203,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
849,False,"{'a': 0.003, 'e': 0.07855156428230954}",30,8,33.62207617365188,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.003, 'e': 0.07831626271828479}",25,14,13.834261807260976,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.003, 'e': 0.07808166600115313}",20,9,21.251062683125294,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
852,False,"{'a': 0.003, 'e': 0.07784777201954257}",25,8,-7.704005092161788,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
853,False,"{'a': 0.003, 'e': 0.07761457866840563}",20,10,5.351410296897663,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
854,False,"{'a': 0.003, 'e': 0.0773820838490006}",20,5,26.447613597024333,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
855,False,"{'a': 0.003, 'e': 0.07715028546887258}",20,1,30.82810051796885,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
856,False,"{'a': 0.003, 'e': 0.0769191814418345}",20,12,5.056087188707616,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
857,False,"{'a': 0.003, 'e': 0.0766887696879486}",20,15,8.86585778231678,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
